gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,seed_exposure,n_seed_up2,betweenness,fast_forward_share,fast_transit_share,same_day_transit_share_upper_bound,sync_in_days,sync_max_payers,transit_observation_complete_share,repeated_route_count,likely_true_terminal,terminal_unknown,transit_seed_caveat,depth,is_seed,truncated_by_depth
100000004497606100,peripheral,0.2,1,0.2895,"Разовый получатель: 16 тыс ₸ от 1, дальше не переводил",1,0,15534.0,0.0,1,0,0.0002888296988600795,0.0,2.3070934408840743e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000004500444100,transit,0.75,14,0.545,Отдаёт дальше 41% полученного (180 тыс ₸ → 74 тыс ₸); 100% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),2,1,180000.0,74000.0,7,5,0.0004643947559108734,0.4111111111111111,6.061785041405085e-07,0,1.9418391435934565e-05,1.0,0.17222222222222222,0.4111111111111111,0,1,1.0,1,False,False,False,3,False,False
100000004500781100,peripheral,0.3,14,0.2556,4-е колено: обход остановился здесь (исходящие не выгружались); получил 74 тыс ₸ от 1,1,0,74000.0,0.0,5,0,0.0006807503625850068,0.0,5.232590037356939e-07,0,0.0,,0.0,0.0,0,1,1.0,1,False,True,False,4,False,True
100000004502048100,peripheral,0.3,17,0.1386,4-е колено: обход остановился здесь (исходящие не выгружались); получил 14 тыс ₸ от 1,1,0,13888.0,0.0,1,0,0.00033971462250251223,0.0,1.0998081990762128e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004508696100,transit,0.75,38,0.5579,Отдаёт дальше 1586% полученного (7 тыс ₸ → 111 тыс ₸); 95% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),1,3,7000.0,111000.0,1,4,0.00042253166627963235,15.857142857142858,5.7162220076593e-07,0,3.923307657464331e-05,0.954954954954955,1.0,1.0,0,1,1.0,0,False,False,False,3,False,False
100000004509286100,peripheral,0.2,3,0.3506,"Разовый получатель: 40 тыс ₸ от 1, дальше не переводил",1,0,40000.0,0.0,1,0,0.0002935787515677768,0.0,3.372579506328849e-05,2,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000004526651100,peripheral,0.3,2,0.1957,4-е колено: обход остановился здесь (исходящие не выгружались); получил 33 тыс ₸ от 1,1,0,33000.0,0.0,1,0,0.0002899106988792623,0.0,2.2330204495866553e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004527381100,transit,0.75,15,0.6859,Отдаёт дальше 229% полученного (119 тыс ₸ → 274 тыс ₸); 100% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),1,1,119333.17,273866.11,1,1,0.0003754989642558976,2.2949705433954364,9.940411036105763e-06,1,0.0003213941929498557,1.0,0.0,1.0,0,1,1.0,0,False,False,False,2,False,False
100000004539443100,terminal,0.7,3,0.4572,Получил 62 тыс ₸ от 2 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),2,0,61990.0,0.0,2,0,0.0009561831780302799,0.0,5.648848267669612e-05,0,0.0,,0.0,0.0,0,2,1.0,0,True,False,False,3,False,False
100000004544958100,peripheral,0.2,11,0.5632,"Признаков роли нет: вход 1 (168 тыс ₸), выход 2 (23 тыс ₸)",1,2,168000.0,23200.0,3,2,0.001214607508891017,0.1380952380952381,0.00013606733244577834,1,2.0805419395644178e-05,0.22413793103448276,0.030952380952380953,0.030952380952380953,0,1,1.0,0,False,False,False,2,False,False
100000004549591100,peripheral,0.3,38,0.2121,4-е колено: обход остановился здесь (исходящие не выгружались); получил 49 тыс ₸ от 1,1,0,49000.0,0.0,1,0,0.000444321168333405,0.0,2.1470078691170286e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004552204100,peripheral,0.2,32,0.3983,"Признаков роли нет: вход 1 (22 тыс ₸), выход 2 (10 тыс ₸)",1,2,22500.0,10000.0,2,2,0.0008646978335399401,0.4444444444444444,1.9991022544811438e-05,0,2.0210978841482916e-05,0.0,0.0,0.0,0,1,0.6888888888888889,0,False,False,False,3,False,False
100000004553349100,peripheral,0.2,5,0.106,"Разовый получатель: 8 тыс ₸ от 1, дальше не переводил",1,0,7755.0,0.0,1,0,0.0003000285848322995,0.0,4.2918924771309695e-08,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000004559194100,terminal,0.6,4,0.53,Получил 282 тыс ₸ от 1 плательщиков и не переводил дальше (колено 1 — обход продолжался бы),1,0,282145.0,0.0,6,0,0.0003159049754295683,0.0,0.00014694665600362725,1,0.0,,0.0,0.0,0,1,1.0,1,True,False,False,1,False,False
100000004564736100,peripheral,0.2,23,0.2153,"Разовый получатель: 15 тыс ₸ от 1, дальше не переводил",1,0,15000.0,0.0,2,0,0.00037675536447064306,0.0,1.7196926975250337e-06,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000004569484100,peripheral,0.2,7,0.3711,"Признаков роли нет: вход 2 (98 тыс ₸), выход 4 (156 тыс ₸)",2,4,98312.0,156000.0,3,4,0.00031938100409198596,1.586784929611848,1.43542868764519e-07,0,0.002793401699161766,0.0,0.0,0.0,0,1,1.0,0,False,False,False,3,False,False
100000004569637100,peripheral,0.3,6,0.1925,4-е колено: обход остановился здесь (исходящие не выгружались); получил 6 тыс ₸ от 1,1,0,5500.0,0.0,1,0,0.0005531603067223192,0.0,1.5646342235488962e-06,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004571634100,peripheral,0.3,11,0.2129,4-е колено: обход остановился здесь (исходящие не выгружались); получил 20 тыс ₸ от 1,1,0,20000.0,0.0,1,0,0.0003741773489468036,0.0,9.714835707097933e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004573782100,peripheral,0.2,10,0.2525,"Разовый получатель: 15 тыс ₸ от 1, дальше не переводил",1,0,15000.0,0.0,1,0,0.0003098970169286297,0.0,7.312680559142185e-06,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000004580202100,peripheral,0.2,23,0.387,"Признаков роли нет: вход 1 (9 тыс ₸), выход 3 (45 тыс ₸)",1,3,9000.0,45000.0,1,4,0.00032162328322811565,5.0,6.0353745335869825e-06,1,5.9444055416126226e-05,0.1111111111111111,0.5555555555555556,0.5555555555555556,0,1,1.0,0,False,False,False,2,False,False
100000004580254100,terminal,0.7,16,0.2359,Получил 28 тыс ₸ от 2 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),2,0,27940.0,0.0,2,0,0.0003122789899791896,0.0,1.0350352500024795e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000004584730100,peripheral,0.3,45,0.1861,4-е колено: обход остановился здесь (исходящие не выгружались); получил 47 тыс ₸ от 1,1,0,47000.0,0.0,1,0,0.00030383982641037343,0.0,5.473340211982103e-08,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004586598100,peripheral,0.3,67,0.28,4-е колено: обход остановился здесь (исходящие не выгружались); получил 761 тыс ₸ от 1,1,0,761255.0,0.0,4,0,0.0005392658410384634,0.0,3.9348961393247395e-08,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004587414100,terminal,0.7,5,0.4525,Получил 534 тыс ₸ от 2 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),2,0,533603.0,0.0,2,0,0.0003148717706403767,0.0,4.5126539033348255e-06,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000004588479100,terminal,0.6,4,0.5021,Получил 178 тыс ₸ от 1 плательщиков и не переводил дальше (колено 1 — обход продолжался бы),1,0,177633.0,0.0,2,0,0.0003046680486193908,0.0,9.25147542784466e-05,1,0.0,,0.0,0.0,0,1,1.0,1,True,False,False,1,False,False
100000004591973100,peripheral,0.2,12,0.4415,"Признаков роли нет: вход 1 (10 тыс ₸), выход 1 (100 тыс ₸)",1,1,10000.0,100000.0,1,1,0.0003991316698685015,10.0,1.7931484284332608e-05,0,2.0409125692870002e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,3,False,False
100000004592467100,peripheral,0.2,3,0.2303,"Разовый получатель: 7 тыс ₸ от 1, дальше не переводил",1,0,7000.0,0.0,1,0,0.0002866229494599162,0.0,6.589802643725566e-06,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000004596284100,peripheral,0.3,4,0.2267,4-е колено: обход остановился здесь (исходящие не выгружались); получил 30 тыс ₸ от 1,1,0,30000.0,0.0,1,0,0.0005914888430857142,0.0,7.210318967801026e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004601193100,peripheral,0.3,11,0.3098,4-е колено: обход остановился здесь (исходящие не выгружались); получил 84 тыс ₸ от 1,1,0,84000.0,0.0,3,0,0.0006034150427286833,0.0,2.541437596163389e-06,0,0.0,,0.0,0.0,0,1,0.6666666666666666,0,False,True,False,4,False,True
100000004603109100,transit,0.75,24,0.8073,Отдаёт дальше 15% полученного (2.7 млн ₸ → 400 тыс ₸); 100% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),3,2,2730000.0,400000.0,8,2,0.0031783652796316926,0.14652014652014653,0.002912169967330971,0,6.93513979854806e-07,1.0,0.03663003663003663,0.057692307692307696,0,2,1.0,0,False,False,False,3,False,False
100000004610802100,peripheral,0.3,60,0.2733,4-е колено: обход остановился здесь (исходящие не выгружались); получил 241 тыс ₸ от 1,1,0,241000.0,0.0,18,0,0.00047395222486411233,0.0,1.584627982090903e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004611571100,peripheral,0.2,0,0.1831,"Разовый получатель: 23 тыс ₸ от 1, дальше не переводил",1,0,22550.0,0.0,1,0,0.00028683930947433656,0.0,3.3495689943879764e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000004613582100,peripheral,0.2,10,0.2942,"Признаков роли нет: вход 1 (5 тыс ₸), выход 1 (10 тыс ₸)",1,1,5000.0,9500.0,1,1,0.0005534434661680617,1.9,7.464531422780584e-06,0,3.962937027741748e-07,0.0,0.0,0.0,0,1,1.0,0,False,False,False,3,False,False
100000004616845100,peripheral,0.3,57,0.1121,4-е колено: обход остановился здесь (исходящие не выгружались); получил 20 тыс ₸ от 1,1,0,20200.0,0.0,2,0,0.000288817668252161,0.0,1.1748020836211321e-09,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004622227100,transit,0.75,0,0.5121,Отдаёт дальше 76% полученного (25 тыс ₸ → 19 тыс ₸),1,3,24931.0,19000.0,1,3,0.0002902476567795973,0.762103405398901,3.115543121556659e-05,1,4.7841827440806e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,1,False,False
100000004629688100,peripheral,0.2,15,0.2511,"Признаков роли нет: вход 1 (5 тыс ₸), выход 1 (15 тыс ₸)",1,1,5000.0,15000.0,1,2,0.00038797258449924294,3.0,2.7071197436912115e-06,0,0.0,0.0,0.0,0.0,0,1,1.0,0,False,False,False,3,False,False
100000004634420100,peripheral,0.2,1,0.1411,"Разовый получатель: 26 тыс ₸ от 1, дальше не переводил",1,0,26150.0,0.0,1,0,0.0002896507281429226,0.0,1.9893031913068742e-08,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000004635886100,peripheral,0.2,4,0.1586,"Разовый получатель: 23 тыс ₸ от 1, дальше не переводил",1,0,23000.0,0.0,1,0,0.00029245851948138683,0.0,1.0245263269213026e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000004644615100,peripheral,0.2,9,0.3802,"Признаков роли нет: вход 1 (51 тыс ₸), выход 2 (380 тыс ₸)",1,2,50810.0,379665.0,1,14,0.00037436756021008163,7.472249557173785,5.972609285417672e-07,0,1.1888811083225246e-06,0.045829876338350915,0.0,0.34245227317457194,0,1,1.0,0,False,False,False,3,False,False
100000004652395100,terminal,0.4,0,0.3318,"Получил 102 тыс ₸ от 3 плательщиков; исходящих в выгрузке нет, но это 4-е колено — сток вероятен, не доказан",3,0,101528.0,0.0,5,0,0.0003357067098927751,0.0,5.789707663835992e-07,0,0.0,,0.0,0.0,1,3,1.0,0,False,True,False,4,False,True
100000004655046100,peripheral,0.3,7,0.2183,4-е колено: обход остановился здесь (исходящие не выгружались); получил 24 тыс ₸ от 1,1,0,24000.0,0.0,1,0,0.0005575082914139779,0.0,8.806863987578966e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004657034100,peripheral,0.2,5,0.3121,"Разовый получатель: 141 тыс ₸ от 1, дальше не переводил",1,0,141250.0,0.0,1,0,0.0002901470900552552,0.0,1.3594119310243186e-06,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000004659919100,peripheral,0.2,51,0.4776,"Признаков роли нет: вход 1 (110 тыс ₸), выход 1 (39 тыс ₸)",1,1,110000.0,39000.0,2,1,0.0007249529791849306,0.35454545454545455,3.80752720214671e-05,0,2.4173915869224665e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,3,False,False
100000004662806100,transit,0.75,12,0.7139,Отдаёт дальше 56% полученного (107 тыс ₸ → 60 тыс ₸); 100% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),2,2,106585.0,59900.0,2,3,0.00030544976624820286,0.5619927757189098,0.00032185239031966333,1,3.883678287186913e-05,1.0,0.5526575034010415,0.5526575034010415,0,1,1.0,0,False,False,False,1,False,False
100000004664515100,peripheral,0.2,0,0.3601,"Разовый получатель: 38 тыс ₸ от 1, дальше не переводил",1,0,37691.0,0.0,1,0,0.0002926421016993771,0.0,4.7101173556853746e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000004664905100,terminal,0.7,4,0.5408,Получил 329 тыс ₸ от 2 плательщиков и не переводил дальше (колено 1 — обход продолжался бы),2,0,329020.0,0.0,4,0,0.00041184396684263276,0.0,0.00012335367833605213,1,0.0,,0.0,0.0,0,1,1.0,2,True,False,False,1,False,False
100000004666651100,terminal,0.6,66,0.4878,Получил 429 тыс ₸ от 1 плательщиков и не переводил дальше (колено 2 — обход продолжался бы),1,0,429250.0,0.0,1,0,0.00045753888989794294,0.0,2.451436303246452e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000004670388100,peripheral,0.2,50,0.5303,"Признаков роли нет: вход 1 (160 тыс ₸), выход 2 (720 тыс ₸)",1,2,160354.0,720000.0,1,4,0.0005140172616899977,4.490065729573319,7.876239403343612e-06,0,1.9616538287321655e-05,0.5277777777777778,0.0,1.0,0,1,1.0,0,False,False,False,3,False,False
100000004671609100,peripheral,0.2,9,0.2977,"Разовый получатель: 100 тыс ₸ от 1, дальше не переводил",1,0,100000.0,0.0,1,0,0.00030024211151879094,0.0,1.304578475386527e-06,0,0.0,,0.0,0.0,0,1,0.0,0,True,False,False,3,False,False
100000004673335100,peripheral,0.3,30,0.2885,4-е колено: обход остановился здесь (исходящие не выгружались); получил 80 тыс ₸ от 1,1,0,80000.0,0.0,1,0,0.0004940906043598346,0.0,1.2680412212340552e-06,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
